text_island_symbol,inner_map_transition_state,left_inner_map_state,right_inner_map_state,left_semantic_maturity_score,right_semantic_maturity_score,score_delta,stability_delta,variation_delta,drift_delta,left_families,right_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_123xt6i,inner_state_strengthened,inner_soft_variation_space,inner_variation_bearing_space,0.5110816,0.650925333,0.139843733,0.0891536,0.105937493,-0.083333333,dio_0g9z|dio_1a3i,dio_0lyl|dio_1a3i,True,False,False,False,False,False,False,False
dio_text_12cwxbj,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_0p65|dio_0unl,dio_0p65|dio_0unl,True,False,False,False,False,False,False,False
dio_text_12kcrab,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_1uxs,dio_1uxs,True,False,False,False,False,False,False,False
dio_text_12rl5ke,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_00x2|dio_0tfu,dio_00x2|dio_0tfu,True,False,False,False,False,False,False,False
dio_text_12s80z7,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_0vu0,dio_0vu0,True,False,False,False,False,False,False,False
dio_text_1375gtt,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0we7,True,False,False,False,False,False,False,False
dio_text_137bra8,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_05bh|dio_0cip|dio_0fip,dio_05bh|dio_0cip|dio_0fip,True,False,False,False,False,False,False,False
dio_text_13es2gi,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_12ve,dio_12ve,True,False,False,False,False,False,False,False
dio_text_13omku3,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.213333333,0.0,0.0,0.0,0.0,dio_0bhg|dio_0ff9,dio_0bhg|dio_0ff9,True,False,False,False,False,False,False,False
dio_text_13sd2dn,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.213333333,0.213333333,0.55,0.085333333,0.0,,dio_16xo|dio_1lj9,True,False,False,False,False,False,False,False
dio_text_142qoco,stable_same_inner_state,inner_soft_variation_space,inner_soft_variation_space,0.485658933,0.485658933,0.0,0.0,0.0,0.0,dio_07t9|dio_08e1|dio_0a0v|dio_0qsr|dio_19bg|dio_1jtk,dio_07t9|dio_08e1|dio_0a0v|dio_0qsr|dio_19bg|dio_1jtk,True,False,False,False,False,False,False,False
dio_text_1434hgc,stable_same_inner_state,inner_soft_variation_space,inner_soft_variation_space,0.499683133,0.499683133,0.0,0.0,0.0,0.0,dio_0vqe|dio_0vu0|dio_0wnz|dio_1a5x|dio_1azw|dio_1yai,dio_0vqe|dio_0vu0|dio_0wnz|dio_1a5x|dio_1azw|dio_1yai,True,False,False,False,False,False,False,False
dio_text_143un43,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_1km5|dio_1o13|dio_1tpj,dio_1km5|dio_1o13|dio_1tpj,True,False,False,False,False,False,False,False
dio_text_149kk0l,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_01w7,True,False,False,False,False,False,False,False
dio_text_14cjsrg,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1o2b,True,False,False,False,False,False,False,False
dio_text_14eizb9,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_19bg,True,False,False,False,False,False,False,False
dio_text_14g9aw2,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_02ju|dio_11nx|dio_1hvd,dio_02ju|dio_11nx|dio_1hvd,True,False,False,False,False,False,False,False
dio_text_14j2cfa,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.36,0.36,0.0,0.0,0.0,0.0,dio_02nj|dio_048k|dio_0nzd|dio_16qx|dio_1aog|dio_1m31,dio_02nj|dio_048k|dio_0nzd|dio_16qx|dio_1aog|dio_1m31,True,False,False,False,False,False,False,False
dio_text_14jzt6i,inner_state_strengthened,inner_unconfirmed_raw_space,inner_soft_variation_space,0.206666667,0.386314267,0.1796476,-0.1359691,0.37185904,0.0,dio_1qt4,dio_0jx1|dio_1qt4,True,False,False,False,False,False,False,False
dio_text_14mbkh6,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_04ui|dio_0skq|dio_12ay,dio_04ui|dio_0skq|dio_12ay,True,False,False,False,False,False,False,False
dio_text_153gn8y,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_1jba,dio_1jba,True,False,False,False,False,False,False,False
dio_text_16inwym,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0fvb,True,False,False,False,False,False,False,False
dio_text_16mtr49,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_05pr,True,False,False,False,False,False,False,False
dio_text_16qwab5,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1jgc,True,False,False,False,False,False,False,False
dio_text_16u5ej1,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0rur,True,False,False,False,False,False,False,False
dio_text_17glilg,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.353333333,0.353333333,0.0,0.0,0.0,0.0,dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,True,False,False,False,False,False,False,False
dio_text_183mg8v,stable_same_inner_state,inner_soft_variation_space,inner_soft_variation_space,0.474240533,0.474240533,0.0,0.0,0.0,0.0,dio_00wl,dio_00wl,True,False,False,False,False,False,False,False
dio_text_187ucpd,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.206666667,0.0,0.0,0.0,0.0,dio_1coz,dio_1coz,True,False,False,False,False,False,False,False
dio_text_18ku4h1,inner_state_strengthened,inner_unconfirmed_raw_space,inner_soft_variation_space,0.206666667,0.398658133,0.191991466,-0.1203568,0.376796586,0.0,dio_05ws,dio_05ws|dio_1ekr|dio_1tsz,True,False,False,False,False,False,False,False
dio_text_1920l6x,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.22,0.22,0.0,0.0,0.0,0.0,dio_0myd|dio_1176|dio_14eh,dio_0myd|dio_1176|dio_14eh,True,False,False,False,False,False,False,False
dio_text_19hwb5v,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0ui7,True,False,False,False,False,False,False,False
dio_text_19slka4,inner_state_strengthened,inner_drift_watch_space,inner_stable_recurrence_space,0.322765867,0.457765867,0.135,0.225,-0.046,-0.166666667,dio_0x0x,dio_0x0x,True,False,False,False,False,False,False,False
dio_text_19tfip4,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_000f|dio_0lbg,dio_000f|dio_0lbg,True,False,False,False,False,False,False,False
dio_text_1a4tj06,shifted_into_drift_watch,inner_unconfirmed_raw_space,inner_drift_watch_space,0.213333333,0.2382452,0.024911867,-0.0848257,0.309964747,0.5,dio_1rl5|dio_1si6,dio_1si6,True,False,False,False,False,False,False,False
dio_text_1a7yl1w,shifted_into_drift_watch,inner_unconfirmed_raw_space,inner_drift_watch_space,0.213333333,0.2382796,0.024946267,-0.0847311,0.309978507,0.5,dio_0ww2|dio_17y0,dio_0ww2,True,False,False,False,False,False,False,False
dio_text_1a8y6fr,shifted_into_drift_watch,inner_unconfirmed_raw_space,inner_drift_watch_space,0.213333333,0.2382502,0.024916867,-0.08481195,0.309966747,0.5,dio_0pni|dio_12wo,dio_0pni,True,False,False,False,False,False,False,False
dio_text_1asaq5b,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0a00,True,False,False,False,False,False,False,False
dio_text_1b1j4sj,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_0lhb|dio_1e0b,dio_0lhb|dio_1e0b,True,False,False,False,False,False,False,False
dio_text_1b2bq44,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_05st,True,False,False,False,False,False,False,False
dio_text_1bbd5is,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.353333333,0.353333333,0.0,0.0,0.0,0.0,dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,True,False,False,False,False,False,False,False
dio_text_1bcj70r,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_0bhk|dio_0h5v,dio_0bhk|dio_0h5v,True,False,False,False,False,False,False,False
dio_text_1bd2xl5,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1pvr,True,False,False,False,False,False,False,False
dio_text_1bfznl8,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.22,0.22,0.0,0.0,0.0,0.0,dio_113w|dio_1i05|dio_1s6i,dio_113w|dio_1i05|dio_1s6i,True,False,False,False,False,False,False,False
dio_text_1big7bt,persistent_drift_watch,inner_drift_watch_space,inner_drift_watch_space,0.2238698,0.436690933,0.212821133,0.08359145,0.185128453,-0.166666667,dio_0892,dio_0892|dio_0r5x|dio_1hzg|dio_1pen,True,False,False,False,False,False,False,False
dio_text_1c0lkzn,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1jhd,True,False,False,False,False,False,False,False
dio_text_1c3wtc0,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_14md,True,False,False,False,False,False,False,False
dio_text_1caq85y,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.206666667,0.0,0.0,0.0,0.0,dio_0sf3,dio_0sf3,True,False,False,False,False,False,False,False
dio_text_1cbdbn,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_065p,dio_065p,True,False,False,False,False,False,False,False
dio_text_1ccct8g,inner_state_softened,inner_soft_variation_space,inner_unconfirmed_raw_space,0.553749867,0.206666667,-0.3470832,-0.2632288,-0.43883328,-0.25,dio_0b1z,dio_1wnr,True,False,False,False,False,False,False,False
dio_text_1cgwgm,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0jhl,True,False,False,False,False,False,False,False
dio_text_1cioi37,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_19b1|dio_1vcq,dio_19b1|dio_1vcq,True,False,False,False,False,False,False,False
dio_text_1d376i0,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_0gqd|dio_0tkr|dio_1wc6,dio_0gqd|dio_0tkr|dio_1wc6,True,False,False,False,False,False,False,False
dio_text_1dg4vy8,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.213333333,0.4776192,0.264285867,0.1909528,0.105714347,0.0,dio_0a6g|dio_1og2,dio_0a6g|dio_1og2,True,False,False,False,False,False,False,False
dio_text_1dh1gcg,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_0xvw|dio_15uo|dio_1ssh,dio_0xvw|dio_15uo|dio_1ssh,True,False,False,False,False,False,False,False
dio_text_1djz0gs,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.213333333,0.0,0.0,0.0,0.0,dio_0bno|dio_1k5q,dio_0bno|dio_1k5q,True,False,False,False,False,False,False,False
dio_text_1dm1pbm,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_0ycr,dio_0ycr,True,False,False,False,False,False,False,False
dio_text_1dmfjko,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_0ocv,dio_0ocv,True,False,False,False,False,False,False,False
dio_text_1ds0lr5,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.206666667,0.0,0.0,0.0,0.0,dio_05jh,dio_05jh,True,False,False,False,False,False,False,False
dio_text_1dt6aka,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0u87,True,False,False,False,False,False,False,False
dio_text_1dzt2p3,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_0m9r|dio_14la,dio_0m9r|dio_14la,True,False,False,False,False,False,False,False
dio_text_1e02mr7,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.34,0.34,0.0,0.0,0.0,0.0,dio_09lg|dio_12hh|dio_1w42,dio_09lg|dio_12hh|dio_1w42,True,False,False,False,False,False,False,False
dio_text_1e5ksaf,stable_same_inner_state,inner_soft_variation_space,inner_soft_variation_space,0.401808667,0.551198933,0.149390266,0.0924899,0.159756106,0.0,dio_19mp|dio_1e7a,dio_0oah|dio_10mi|dio_19mp,True,False,False,False,False,False,False,False
dio_text_1e700b9,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_12dn,True,False,False,False,False,False,False,False
dio_text_1ecr7f6,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.346666667,0.346666667,0.0,0.0,0.0,0.0,dio_0ap6|dio_14r5|dio_1i67|dio_1riq,dio_0ap6|dio_14r5|dio_1i67|dio_1riq,True,False,False,False,False,False,False,False
dio_text_1ejlkwl,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_12ym,True,False,False,False,False,False,False,False
dio_text_1elvjhc,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_0cwn,dio_0cwn,True,False,False,False,False,False,False,False
dio_text_1eo4l7g,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_10jm|dio_17ne,dio_10jm|dio_17ne,True,False,False,False,False,False,False,False
dio_text_1es4uh3,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0fon,True,False,False,False,False,False,False,False
dio_text_1ezt1v9,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_19pa,dio_19pa,True,False,False,False,False,False,False,False
dio_text_1falsty,shifted_into_drift_watch,inner_variation_bearing_space,inner_drift_watch_space,0.733416629,0.629808067,-0.103608562,-0.16281045,-0.020014853,0.125,dio_0oic|dio_0q96|dio_1nuj,dio_0oic,True,False,False,False,False,False,False,False
dio_text_1fhtiwn,stable_variation_bearing,inner_variation_bearing_space,inner_variation_bearing_space,0.702814933,0.702814933,0.0,0.0,0.0,0.0,dio_06ab|dio_0j15|dio_0qr6|dio_0r6m|dio_0rur|dio_16mu|dio_17qv|dio_1tln|dio_1xpi,dio_06ab|dio_0j15|dio_0qr6|dio_0r6m|dio_0rur|dio_16mu|dio_17qv|dio_1tln|dio_1xpi,True,False,False,False,False,False,False,False
dio_text_1fz9hf9,inner_state_softened,inner_soft_variation_space,inner_unconfirmed_raw_space,0.399308267,0.206666667,-0.1926416,0.1002356,-0.37705664,0.0,dio_0rwq|dio_1hs5,dio_1hs5,True,False,False,False,False,False,False,False
dio_text_1gbjbwe,stable_same_inner_state,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.206666667,0.0,0.0,0.0,0.0,dio_02nf,dio_02nf,True,False,False,False,False,False,False,False
dio_text_1gg2suu,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_17u5,dio_17u5,True,False,False,False,False,False,False,False
dio_text_1gh6i8d,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0fch,True,False,False,False,False,False,False,False
dio_text_1gml6ou,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1e7a,True,False,False,False,False,False,False,False
dio_text_1gu8zlv,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.333333333,0.333333333,0.0,0.0,0.0,0.0,dio_0jhq|dio_1s03,dio_0jhq|dio_1s03,True,False,False,False,False,False,False,False
dio_text_1h276uq,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_0s89,dio_0s89,True,False,False,False,False,False,False,False
dio_text_1h5am86,persistent_drift_watch,inner_drift_watch_space,inner_drift_watch_space,0.571605467,0.572272133,0.000666666,0.0,-0.059733334,-0.033333333,dio_0inm,dio_0inm,True,False,False,False,False,False,False,False
dio_text_1h6fvkt,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_02de,dio_02de,True,False,False,False,False,False,False,False
dio_text_1hd3f1r,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_1p1a,dio_1p1a,True,False,False,False,False,False,False,False
dio_text_1hnuw0d,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_1ah9,dio_1ah9,True,False,False,False,False,False,False,False
dio_text_1hxbuwj,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_14iy,True,False,False,False,False,False,False,False
dio_text_1ifulzx,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_1wkv,dio_1wkv,True,False,False,False,False,False,False,False
dio_text_1ihveqe,stable_same_inner_state,inner_soft_variation_space,inner_soft_variation_space,0.431176533,0.539509867,0.108333334,0.225,-0.056666666,-0.083333333,dio_098w,dio_098w,True,False,False,False,False,False,False,False
dio_text_1iipjpw,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1pkn,True,False,False,False,False,False,False,False
dio_text_1iqihsh,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1wbu,True,False,False,False,False,False,False,False
dio_text_1irandc,stable_variation_bearing,inner_variation_bearing_space,inner_variation_bearing_space,0.672872,0.672872,0.0,0.0,0.0,0.0,dio_0utu|dio_11w1|dio_14t4|dio_1534,dio_0utu|dio_11w1|dio_14t4|dio_1534,True,False,False,False,False,False,False,False
dio_text_1iwm9qb,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.38,0.38,0.0,0.0,0.0,0.0,dio_06z8|dio_0b1j|dio_0tyz|dio_0yqx|dio_15y3|dio_16i3|dio_18vh|dio_19fi|dio_1lj9,dio_06z8|dio_0b1j|dio_0tyz|dio_0yqx|dio_15y3|dio_16i3|dio_18vh|dio_19fi|dio_1lj9,True,False,False,False,False,False,False,False
dio_text_1j0fpv7,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1ytc,True,False,False,False,False,False,False,False
dio_text_1j78afq,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.366666667,0.366666667,0.0,0.0,0.0,0.0,dio_16ss|dio_1eey|dio_1nt1|dio_1o1w|dio_1pn5|dio_1q11|dio_1y5n,dio_16ss|dio_1eey|dio_1nt1|dio_1o1w|dio_1pn5|dio_1q11|dio_1y5n,True,False,False,False,False,False,False,False
dio_text_1j80ia3,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_0t27,dio_0t27,True,False,False,False,False,False,False,False
dio_text_1jk9v37,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_0y5o,True,False,False,False,False,False,False,False
dio_text_1jl2i83,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_18u1,dio_18u1,True,False,False,False,False,False,False,False
dio_text_1jvav3f,shifted_into_drift_watch,inner_unconfirmed_raw_space,inner_drift_watch_space,0.213333333,0.2382404,0.024907067,-0.0848389,0.309962827,0.5,dio_12tp|dio_1p0n,dio_12tp,True,False,False,False,False,False,False,False
dio_text_1k1vuxi,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_0dfx,dio_0dfx,True,False,False,False,False,False,False,False
dio_text_1k7vqpn,inner_state_strengthened,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.206666667,0.477131333,0.270464666,0.2079445,0.108185866,0.0,dio_02cr,dio_02cr,True,False,False,False,False,False,False,False
dio_text_1kaafa0,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.326666667,0.326666667,0.0,0.0,0.0,0.0,dio_0vma,dio_0vma,True,False,False,False,False,False,False,False
dio_text_1kx4hnb,new_in_right_inner_map,,inner_unconfirmed_raw_space,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,,dio_1r1o,True,False,False,False,False,False,False,False
dio_text_1kzmyt,stable_foreign_boundary,inner_foreign_boundary_space,inner_foreign_boundary_space,0.4,0.4,0.0,0.0,0.0,0.0,dio_04is|dio_0e6t|dio_0pcm|dio_0rar|dio_0xwj|dio_0zn1|dio_14k8|dio_1etx|dio_1mhr|dio_1sbp|dio_1t4c|dio_1tfr|dio_1u20,dio_04is|dio_0e6t|dio_0pcm|dio_0rar|dio_0xwj|dio_0zn1|dio_14k8|dio_1etx|dio_1mhr|dio_1sbp|dio_1t4c|dio_1tfr|dio_1u20,True,False,False,False,False,False,False,False
dio_text_1l453hl,stable_same_inner_state,inner_soft_variation_space,inner_soft_variation_space,0.495068867,0.6099184,0.114849533,0.03416955,0.145939813,0.0,dio_005q|dio_05k3|dio_0wnz|dio_1del|dio_1dok,dio_00fq|dio_05k3|dio_0wnz|dio_1del,True,False,False,False,False,False,False,False
