text_island_symbol,text_island_maturity_state,observations,family_count,recurrence_count,density_stability,variation_tolerance,foreign_separation,reorganization_quality,drift_pressure,semantic_density,semantic_maturity_score,maturity_note,semantic_vorticity,first_seen_source,last_seen_source,state_counts,source_counts,families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_12kcrab,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_12kcrab: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_1uxs,True,False,False,False,False,False,False,False
dio_text_12rl5ke,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.42355,0.333333333,"dio_text_12rl5ke: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.531235,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_00x2|dio_0tfu,True,False,False,False,False,False,False,False
dio_text_137bra8,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.454901,0.34,"dio_text_137bra8: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.546428,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_05bh|dio_0cip|dio_0fip,True,False,False,False,False,False,False,False
dio_text_13es2gi,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_13es2gi: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_12ve,True,False,False,False,False,False,False,False
dio_text_13omku3,new_unconfirmed_text_island,1,2,0,1.0,0.0,0.0,0.0,0.0,0.426449,0.213333333,"dio_text_13omku3: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.213; passiv, keine Handlung.",0.519607,probe20_26_6episoden_varianteA,probe20_26_6episoden_varianteA,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteA"": 1}",dio_0bhg|dio_0ff9,True,False,False,False,False,False,False,False
dio_text_142qoco,new_unconfirmed_text_island,1,2,0,1.0,0.0,0.0,0.0,0.0,0.41296,0.213333333,"dio_text_142qoco: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.213; passiv, keine Handlung.",0.519611,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_0a0v|dio_1jtk,True,False,False,False,False,False,False,False
dio_text_1434hgc,variant_resilient_text_island,2,6,1,0.981749,0.5,0.0,0.5,0.0,0.38031,0.499683133,"dio_text_1434hgc: variant_resilient_text_island; recur=1; var=0.500; foreign=0.000; score=0.500; passiv, keine Handlung.",0.487913,probe20_26_6episoden_varianteA,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1, ""reorganizing_text_island"": 1}","{""probe20_26_6episoden_varianteA"": 1, ""probe20_26_6episoden_varianteC"": 1}",dio_0vqe|dio_0vu0|dio_0wnz|dio_1a5x|dio_1azw|dio_1yai,True,False,False,False,False,False,False,False
dio_text_143un43,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.3812,0.34,"dio_text_143un43: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.498692,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_1km5|dio_1o13|dio_1tpj,True,False,False,False,False,False,False,False
dio_text_14g9aw2,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.380748,0.34,"dio_text_14g9aw2: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.498594,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_02ju|dio_11nx|dio_1hvd,True,False,False,False,False,False,False,False
dio_text_14j2cfa,new_unconfirmed_text_island,1,6,0,1.0,0.0,1.0,0.0,0.0,0.448961,0.36,"dio_text_14j2cfa: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.360; passiv, keine Handlung.",0.526617,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_02nj|dio_048k|dio_0nzd|dio_16qx|dio_1aog|dio_1m31,True,False,False,False,False,False,False,False
dio_text_14mbkh6,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.454571,0.34,"dio_text_14mbkh6: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.546277,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_04ui|dio_0skq|dio_12ay,True,False,False,False,False,False,False,False
dio_text_17glilg,new_unconfirmed_text_island,1,5,0,1.0,0.0,1.0,0.0,0.0,0.536614,0.353333333,"dio_text_17glilg: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.353; passiv, keine Handlung.",0.58542,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,True,False,False,False,False,False,False,False
dio_text_183mg8v,new_unconfirmed_text_island,1,2,0,1.0,0.0,0.0,0.0,0.0,0.413234,0.213333333,"dio_text_183mg8v: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.213; passiv, keine Handlung.",0.519787,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_00wl|dio_08vo,True,False,False,False,False,False,False,False
dio_text_187ucpd,new_unconfirmed_text_island,1,1,0,1.0,0.0,0.0,0.0,0.0,0.035331,0.206666667,"dio_text_187ucpd: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.207; passiv, keine Handlung.",0.523704,probe20_26_6episoden_varianteA,probe20_26_6episoden_varianteA,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteA"": 1}",dio_1coz,True,False,False,False,False,False,False,False
dio_text_18ku4h1,new_unconfirmed_text_island,1,1,0,1.0,0.0,0.0,0.0,0.0,0.022658,0.206666667,"dio_text_18ku4h1: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.207; passiv, keine Handlung.",0.524487,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_05ws,True,False,False,False,False,False,False,False
dio_text_1920l6x,new_unconfirmed_text_island,1,3,0,1.0,0.0,0.0,0.0,0.0,0.43092,0.22,"dio_text_1920l6x: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.220; passiv, keine Handlung.",0.528803,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_0myd|dio_1176|dio_14eh,True,False,False,False,False,False,False,False
dio_text_19slka4,new_unconfirmed_text_island,2,2,1,0.975588,0.5,0.0,0.0,0.5,0.415313,0.311784267,"dio_text_19slka4: new_unconfirmed_text_island; recur=1; var=0.500; foreign=0.000; score=0.312; passiv, keine Handlung.",0.521127,probe20_26_6episoden_varianteA,probe20_26_6episoden_varianteC,"{""drifting_text_island"": 1, ""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteA"": 1, ""probe20_26_6episoden_varianteC"": 1}",dio_0nwm|dio_0x0x,True,False,False,False,False,False,False,False
dio_text_19tfip4,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.422869,0.333333333,"dio_text_19tfip4: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.530797,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_000f|dio_0lbg,True,False,False,False,False,False,False,False
dio_text_1b1j4sj,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.423169,0.333333333,"dio_text_1b1j4sj: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.53099,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0lhb|dio_1e0b,True,False,False,False,False,False,False,False
dio_text_1bbd5is,new_unconfirmed_text_island,1,5,0,1.0,0.0,1.0,0.0,0.0,0.430712,0.353333333,"dio_text_1bbd5is: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.353; passiv, keine Handlung.",0.52032,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,True,False,False,False,False,False,False,False
dio_text_1bcj70r,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.423419,0.333333333,"dio_text_1bcj70r: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.531151,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0bhk|dio_0h5v,True,False,False,False,False,False,False,False
dio_text_1big7bt,new_unconfirmed_text_island,1,4,0,1.0,0.0,0.0,0.0,0.0,0.448421,0.226666667,"dio_text_1big7bt: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.227; passiv, keine Handlung.",0.537286,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_0892|dio_0jdy|dio_132v|dio_1pen,True,False,False,False,False,False,False,False
dio_text_1cbdbn,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1cbdbn: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_065p,True,False,False,False,False,False,False,False
dio_text_1ccct8g,stable_recurrent_text_island,2,1,2,0.96436,0.0,0.0,0.5,0.0,0.0696,0.476205333,"dio_text_1ccct8g: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.476; passiv, keine Handlung.",0.524064,probe20_26_6episoden,probe20_26_6episoden_repro2,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""probe20_26_6episoden"": 1, ""probe20_26_6episoden_repro2"": 1}",dio_1wnr,True,False,False,False,False,False,False,False
dio_text_1cioi37,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.423531,0.333333333,"dio_text_1cioi37: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.531224,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_19b1|dio_1vcq,True,False,False,False,False,False,False,False
dio_text_1d376i0,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.454968,0.34,"dio_text_1d376i0: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.546463,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0gqd|dio_0tkr|dio_1wc6,True,False,False,False,False,False,False,False
dio_text_1dh1gcg,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.381168,0.34,"dio_text_1dh1gcg: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.498716,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0xvw|dio_15uo|dio_1ssh,True,False,False,False,False,False,False,False
dio_text_1ds0lr5,new_unconfirmed_text_island,1,1,0,1.0,0.0,0.0,0.0,0.0,0.035331,0.206666667,"dio_text_1ds0lr5: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.207; passiv, keine Handlung.",0.523704,probe20_26_6episoden_varianteA,probe20_26_6episoden_varianteA,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteA"": 1}",dio_05jh,True,False,False,False,False,False,False,False
dio_text_1dzt2p3,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.423229,0.333333333,"dio_text_1dzt2p3: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.531029,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0m9r|dio_14la,True,False,False,False,False,False,False,False
dio_text_1e02mr7,new_unconfirmed_text_island,1,3,0,1.0,0.0,1.0,0.0,0.0,0.454795,0.34,"dio_text_1e02mr7: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.340; passiv, keine Handlung.",0.546374,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_09lg|dio_12hh|dio_1w42,True,False,False,False,False,False,False,False
dio_text_1e5ksaf,new_unconfirmed_text_island,1,1,0,1.0,0.0,0.0,0.0,0.0,0.035331,0.206666667,"dio_text_1e5ksaf: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.207; passiv, keine Handlung.",0.523704,probe20_26_6episoden_varianteA,probe20_26_6episoden_varianteA,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteA"": 1}",dio_19mp,True,False,False,False,False,False,False,False
dio_text_1ecr7f6,new_unconfirmed_text_island,1,4,0,1.0,0.0,1.0,0.0,0.0,0.492661,0.346666667,"dio_text_1ecr7f6: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.347; passiv, keine Handlung.",0.564526,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0ap6|dio_14r5|dio_1i67|dio_1riq,True,False,False,False,False,False,False,False
dio_text_1elvjhc,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1elvjhc: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0cwn,True,False,False,False,False,False,False,False
dio_text_1eo4l7g,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.423457,0.333333333,"dio_text_1eo4l7g: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.531176,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_10jm|dio_17ne,True,False,False,False,False,False,False,False
dio_text_1ezt1v9,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1ezt1v9: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_19pa,True,False,False,False,False,False,False,False
dio_text_1falsty,variant_resilient_text_island,5,6,5,0.838179,0.6,0.0,0.8,0.0,0.364253,0.7276358,"dio_text_1falsty: variant_resilient_text_island; recur=5; var=0.600; foreign=0.000; score=0.728; passiv, keine Handlung.",0.477979,probe20_26_reference,probe20_26_6episoden_varianteC,"{""densifying_text_island"": 1, ""emerging_text_island"": 1, ""reorganizing_text_island"": 3}","{""probe20_26_6episoden"": 1, ""probe20_26_6episoden_repro2"": 1, ""probe20_26_6episoden_varianteA"": 1, ""probe20_26_6episoden_varianteC"": 1, ""probe20_26_reference"": 1}",dio_0oic|dio_0p55|dio_0q96|dio_1jba|dio_1nuj|dio_1rl5,True,False,False,False,False,False,False,False
dio_text_1fhtiwn,variant_resilient_text_island,3,9,3,0.947408,0.333333333,0.0,0.666666667,0.0,0.426757,0.702814933,"dio_text_1fhtiwn: variant_resilient_text_island; recur=3; var=0.333; foreign=0.000; score=0.703; passiv, keine Handlung.",0.501793,probe20_26_6episoden,probe20_26_6episoden_varianteA,"{""densifying_text_island"": 1, ""emerging_text_island"": 1, ""reorganizing_text_island"": 1}","{""probe20_26_6episoden"": 1, ""probe20_26_6episoden_repro2"": 1, ""probe20_26_6episoden_varianteA"": 1}",dio_06ab|dio_0j15|dio_0qr6|dio_0r6m|dio_0rur|dio_16mu|dio_17qv|dio_1tln|dio_1xpi,True,False,False,False,False,False,False,False
dio_text_1fz9hf9,new_unconfirmed_text_island,1,1,0,1.0,0.0,0.0,0.0,0.0,0.022658,0.206666667,"dio_text_1fz9hf9: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.207; passiv, keine Handlung.",0.524487,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_1hs5,True,False,False,False,False,False,False,False
dio_text_1gu8zlv,new_unconfirmed_text_island,1,2,0,1.0,0.0,1.0,0.0,0.0,0.423313,0.333333333,"dio_text_1gu8zlv: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.333; passiv, keine Handlung.",0.531083,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0jhq|dio_1s03,True,False,False,False,False,False,False,False
dio_text_1h276uq,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1h276uq: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_0s89,True,False,False,False,False,False,False,False
dio_text_1h5am86,variant_resilient_text_island,3,3,3,0.954463,0.333333333,0.0,0.666666667,0.0,0.42999,0.664225933,"dio_text_1h5am86: variant_resilient_text_island; recur=3; var=0.333; foreign=0.000; score=0.664; passiv, keine Handlung.",0.528315,probe20_26_6episoden,probe20_26_6episoden_varianteC,"{""densifying_text_island"": 1, ""emerging_text_island"": 1, ""reorganizing_text_island"": 1}","{""probe20_26_6episoden"": 1, ""probe20_26_6episoden_repro2"": 1, ""probe20_26_6episoden_varianteC"": 1}",dio_0hi9|dio_0inm|dio_0rwq,True,False,False,False,False,False,False,False
dio_text_1h6fvkt,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1h6fvkt: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_02de,True,False,False,False,False,False,False,False
dio_text_1hd3f1r,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1hd3f1r: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_1p1a,True,False,False,False,False,False,False,False
dio_text_1ifulzx,new_unconfirmed_text_island,1,1,0,1.0,0.0,1.0,0.0,0.0,0.018621,0.326666667,"dio_text_1ifulzx: new_unconfirmed_text_island; recur=0; var=0.000; foreign=1.000; score=0.327; passiv, keine Handlung.",0.528554,probe20_26_6episoden_varianteB,probe20_26_6episoden_varianteB,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteB"": 1}",dio_1wkv,True,False,False,False,False,False,False,False
dio_text_1ihveqe,new_unconfirmed_text_island,1,3,0,1.0,0.0,0.0,0.0,0.0,0.431005,0.22,"dio_text_1ihveqe: new_unconfirmed_text_island; recur=0; var=0.000; foreign=0.000; score=0.220; passiv, keine Handlung.",0.528848,probe20_26_6episoden_varianteC,probe20_26_6episoden_varianteC,"{""emerging_text_island"": 1}","{""probe20_26_6episoden_varianteC"": 1}",dio_098w|dio_0avw|dio_1q3e,True,False,False,False,False,False,False,False
