timestamp_ms,symbol,timeframe,open,high,low,close,volume
1778610092000000,SOLUSDT,5m,99.93,100.27,99.37,100.01,11497.5
1778610392000000,SOLUSDT,5m,100.03,100.51,99.44,100.18,17483.1
1778610692000000,SOLUSDT,5m,100.15,100.53,99.45,100.03,11030.6
1778610992000000,SOLUSDT,5m,100.04,100.55,98.69,99.45,21239.4
1778611292000000,SOLUSDT,5m,99.47,100.14,98.05,98.93,22209.4
1778611592000000,SOLUSDT,5m,98.93,99.48,98.10,98.70,10253.3
1778611892000000,SOLUSDT,5m,98.77,99.73,98.14,99.11,17638.8
1778612192000000,SOLUSDT,5m,99.16,100.16,98.52,99.59,12734.4
1778612492000000,SOLUSDT,5m,99.94,100.55,99.08,99.74,22245.7
1778612792000000,SOLUSDT,5m,99.86,100.45,99.15,99.94,10948.2
1778613092000000,SOLUSDT,5m,99.49,100.20,98.74,99.68,24304.2
1778613392000000,SOLUSDT,5m,98.99,99.76,98.06,99.24,27980.8
1778613692000000,SOLUSDT,5m,99.05,99.37,98.72,99.02,9967.7
1778613992000000,SOLUSDT,5m,99.16,99.47,98.55,99.10,16640.5
1778614292000000,SOLUSDT,5m,99.28,99.69,98.67,99.23,9052.3
1778614592000000,SOLUSDT,5m,99.64,100.20,98.70,99.42,21299.3
1778614892000000,SOLUSDT,5m,99.78,100.72,99.04,100.08,25962.9
1778615192000000,SOLUSDT,5m,100.10,101.08,99.48,100.46,14049.3
1778615492000000,SOLUSDT,5m,100.49,101.42,99.83,100.79,26766.9
1778615792000000,SOLUSDT,5m,100.83,101.35,100.00,100.64,12631.4
1778616092000000,SOLUSDT,5m,100.63,101.11,99.73,100.39,22693.1
1778616392000000,SOLUSDT,5m,100.39,101.41,99.64,100.73,25241.4
1778616692000000,SOLUSDT,5m,100.76,101.60,99.98,101.02,15900.9
1778616992000000,SOLUSDT,5m,101.06,101.57,100.40,101.14,9414.0
1778617292000000,SOLUSDT,5m,101.25,101.74,100.84,101.21,11472.2
1778617592000000,SOLUSDT,5m,101.42,102.06,100.95,101.36,18596.9
1778617892000000,SOLUSDT,5m,101.33,101.86,100.73,101.39,12768.2
1778618192000000,SOLUSDT,5m,100.81,101.68,99.88,101.12,24355.9
1778618492000000,SOLUSDT,5m,100.27,101.24,99.26,100.54,24622.7
1778618792000000,SOLUSDT,5m,99.94,100.62,99.25,100.07,10852.8
1778619092000000,SOLUSDT,5m,100.20,100.98,99.41,100.03,17213.7
1778619392000000,SOLUSDT,5m,100.67,101.42,99.84,100.44,12683.5
1778619692000000,SOLUSDT,5m,100.84,101.94,100.23,101.18,23240.7
1778619992000000,SOLUSDT,5m,101.19,101.86,100.35,101.01,11436.9
1778620292000000,SOLUSDT,5m,101.03,101.67,99.79,100.54,27253.3
1778620592000000,SOLUSDT,5m,100.54,101.29,99.19,100.12,31511.4
1778620892000000,SOLUSDT,5m,100.17,100.54,99.84,100.25,12237.2
1778621192000000,SOLUSDT,5m,100.26,100.81,99.87,100.39,20371.7
1778621492000000,SOLUSDT,5m,100.39,101.05,99.97,100.52,11258.8
1778621792000000,SOLUSDT,5m,100.45,101.39,99.63,100.91,24479.3
1778622092000000,SOLUSDT,5m,101.15,101.70,100.05,100.97,27285.4
1778622392000000,SOLUSDT,5m,101.53,102.06,100.61,101.34,14731.4
1778622692000000,SOLUSDT,5m,101.93,102.59,101.23,101.78,25996.0
